timestamp,fr-%C3%89pid%C3%A9mie_de_chol%C3%A9ra,fr-Chloramph%C3%A9nicol,fr-Chloration_(d%C3%A9sinfection),fr-Chol%C3%A9ra,fr-Co-trimoxazole,fr-D%C3%A9shydratation,fr-Deuxi%C3%A8me_pand%C3%A9mie_de_chol%C3%A9ra,fr-Diarrh%C3%A9e,fr-Doxycycline,fr-Filtre_%C3%A0_eau,fr-Quinolone,fr-Solut%C3%A9_de_r%C3%A9hydratation_oral,fr-T%C3%A9tracycline,fr-Toxine_chol%C3%A9rique,fr-Traitement_primaire_de_l%27eau,fr-Troisi%C3%A8me_pand%C3%A9mie_de_chol%C3%A9ra_(1852-1860),fr-Vibrio_cholerae,fr-Vomissement,fr
2008-11-12 10:00:00,2,0,0,15,0,6,0,11,12,0,11,0,4,0,0,0,1,4,715715
2008-11-12 11:00:00,0,2,0,15,1,6,0,10,4,2,4,1,4,0,1,0,2,6,851056
2008-11-12 12:00:00,0,2,0,17,0,2,0,8,9,1,2,2,1,0,0,0,1,12,750882
2008-11-12 13:00:00,2,5,0,11,0,2,0,13,6,1,3,0,6,0,0,0,5,6,885217
2008-11-12 14:00:00,4,1,0,28,0,10,0,13,4,0,9,0,2,0,0,0,3,13,1136860
2008-11-12 15:00:00,2,8,0,32,0,11,0,21,8,0,6,0,4,0,0,0,1,14,1185268
2008-11-12 16:00:00,0,1,0,22,1,9,0,12,10,0,6,1,4,0,0,0,2,17,1185778
2008-11-12 17:00:00,0,5,0,21,0,10,0,11,5,0,4,0,9,0,1,0,2,12,1146337
2008-11-12 18:00:00,0,2,0,28,0,11,0,15,11,1,3,0,0,1,0,0,5,9,1111006
2008-11-12 19:00:00,0,2,0,18,0,8,0,23,5,1,8,0,3,0,0,0,6,13,1018403
2008-11-12 20:00:00,2,3,0,30,1,8,0,11,6,1,4,0,3,0,1,0,1,7,967444
2008-11-12 21:00:00,0,1,0,8,3,3,0,8,5,0,5,0,6,0,0,0,3,7,949792
2008-11-12 22:00:00,0,0,0,14,0,7,0,13,3,0,11,0,1,0,0,0,2,4,826107
2008-11-12 23:00:00,1,2,0,14,0,9,0,9,4,0,1,0,1,0,1,0,0,7,625049
2008-11-13 00:00:00,1,1,0,5,0,1,0,6,2,0,0,0,1,0,0,0,0,5,433469
2008-11-13 01:00:00,1,0,0,5,0,3,0,4,0,0,0,1,2,0,0,0,0,0,303051
2008-11-13 02:00:00,0,0,0,3,1,3,0,3,0,0,0,0,0,0,0,0,1,5,244875
2008-11-13 03:00:00,0,1,0,2,2,3,0,1,0,0,0,0,0,0,0,0,1,3,197574
2008-11-13 04:00:00,0,0,0,4,1,1,0,2,0,0,3,0,1,0,0,0,0,1,192545
2008-11-13 05:00:00,0,0,0,9,0,1,0,2,1,0,0,0,0,0,0,0,1,4,174639
2008-11-13 06:00:00,0,1,0,2,0,0,0,3,0,1,1,0,0,0,0,0,0,1,202131
2008-11-13 07:00:00,1,1,0,1,0,4,0,0,7,0,0,0,1,1,1,0,0,1,247957
2008-11-13 08:00:00,0,2,0,10,1,5,0,5,4,0,0,0,1,1,0,0,2,1,426397
2008-11-13 09:00:00,2,1,0,13,0,3,0,19,3,1,6,0,2,0,0,0,1,5,628991
2008-11-13 10:00:00,1,0,0,12,0,9,0,4,2,0,3,0,0,0,1,0,2,5,741440
2008-11-13 11:00:00,1,2,0,20,1,0,0,19,8,1,6,0,3,0,0,0,4,3,905649
2008-11-13 12:00:00,0,3,0,19,1,7,0,8,4,0,4,0,5,0,1,0,0,6,849927
2008-11-13 13:00:00,2,3,0,17,1,22,0,25,5,1,2,0,4,2,1,0,1,8,817077
2008-11-13 14:00:00,1,6,0,34,2,14,0,13,1,1,5,0,3,0,3,0,1,15,940285
2008-11-13 15:00:00,0,1,0,10,0,7,0,18,19,0,12,0,5,2,0,0,1,13,994613
2008-11-13 16:00:00,0,2,0,14,0,15,0,22,9,0,6,0,10,1,4,0,4,12,1039873
2008-11-13 17:00:00,2,0,0,15,0,14,0,17,3,1,4,0,5,0,0,0,7,6,1051505
2008-11-13 18:00:00,3,4,0,28,1,11,0,22,4,0,9,0,5,2,1,0,3,10,1162129
2008-11-13 19:00:00,0,3,0,31,0,10,0,13,9,0,1,0,3,1,1,0,0,12,1050313
2008-11-13 20:00:00,0,1,0,21,1,3,0,12,5,0,3,0,6,0,0,0,2,13,998871
2008-11-13 21:00:00,0,3,0,24,0,11,0,13,10,0,7,0,5,0,1,0,1,12,1017358
2008-11-13 22:00:00,2,0,0,8,0,5,0,12,6,1,3,0,3,1,1,0,6,13,870578
2008-11-13 23:00:00,3,1,0,11,0,4,0,10,2,0,0,0,2,0,1,0,2,9,631684
2008-11-14 00:00:00,0,0,0,9,0,0,0,4,3,0,2,0,0,0,0,0,1,9,428047
2008-11-14 01:00:00,0,0,0,4,0,4,0,3,1,1,0,0,0,0,1,0,0,1,301549
2008-11-14 02:00:00,0,0,0,4,1,2,0,2,0,1,2,0,0,1,0,0,0,4,236678
2008-11-14 03:00:00,2,0,0,7,0,0,0,1,0,0,0,0,1,0,0,0,0,3,191664
2008-11-14 04:00:00,0,0,0,2,1,0,0,4,0,0,0,0,2,0,0,0,1,1,173920
2008-11-14 05:00:00,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,3,2,201516
2008-11-14 06:00:00,1,2,0,2,0,2,0,2,1,0,1,0,1,0,0,0,2,2,200455
2008-11-14 07:00:00,0,0,0,2,0,2,0,3,0,0,1,0,2,0,0,0,0,4,211194
2008-11-14 08:00:00,1,3,0,13,0,0,0,9,3,0,1,0,1,1,0,0,0,7,367702
2008-11-14 09:00:00,0,1,0,6,0,5,0,15,4,1,3,0,0,3,1,0,0,4,561715
2008-11-14 10:00:00,0,3,0,14,0,3,0,22,4,2,6,0,4,0,0,0,0,10,673858
2008-11-14 11:00:00,2,3,0,24,1,11,0,13,6,0,6,1,1,1,1,0,6,8,769537
2008-11-14 12:00:00,1,2,0,14,0,2,0,8,4,1,3,0,3,0,1,0,0,3,619112
2008-11-14 13:00:00,1,1,0,15,0,3,0,19,6,0,5,0,6,0,0,0,2,4,715808
2008-11-14 14:00:00,0,1,0,19,0,5,0,16,8,1,8,0,6,5,1,0,1,7,871861
2008-11-14 15:00:00,2,4,0,12,0,11,0,24,7,0,3,0,3,0,1,0,1,6,923664
2008-11-14 16:00:00,1,11,0,17,1,6,0,6,3,0,3,0,5,0,2,0,5,7,935328
2008-11-14 17:00:00,1,2,0,18,1,4,0,17,2,3,2,0,3,1,0,0,9,8,901376
2008-11-14 18:00:00,1,1,0,14,0,7,0,11,2,1,4,0,2,0,0,0,4,8,906564
2008-11-14 19:00:00,1,0,0,16,1,6,0,9,6,0,1,0,4,0,3,0,1,11,825427
2008-11-14 20:00:00,0,2,0,5,0,9,0,8,4,0,1,0,0,0,0,0,1,12,778615
2008-11-14 21:00:00,5,2,0,9,0,5,0,14,2,0,4,0,2,0,1,0,0,6,796452
2008-11-14 22:00:00,0,0,0,7,0,6,0,15,2,0,3,0,0,0,0,0,0,2,743547
2008-11-14 23:00:00,1,0,0,8,0,3,0,8,2,3,7,1,3,1,0,0,3,5,606319
2008-11-15 00:00:00,1,0,0,3,0,4,0,7,3,0,0,0,1,0,0,0,0,3,433274
2008-11-15 01:00:00,0,0,0,5,0,1,0,8,1,0,1,0,0,0,0,0,1,1,305285
2008-11-15 02:00:00,0,0,0,1,0,0,0,1,2,0,1,0,0,0,0,0,0,4,245255
2008-11-15 03:00:00,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,4,210241
2008-11-15 04:00:00,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,1,2,194706
2008-11-15 05:00:00,0,0,0,2,1,0,0,0,2,0,1,0,0,0,0,0,0,0,206209
2008-11-15 06:00:00,0,0,0,2,0,1,0,3,0,0,1,0,0,0,0,0,1,5,193922
2008-11-15 07:00:00,0,0,0,2,0,1,0,3,1,0,0,1,1,0,0,0,0,1,183781
2008-11-15 08:00:00,0,0,0,5,0,3,0,4,0,0,1,0,1,0,0,0,2,1,258485
2008-11-15 09:00:00,0,1,0,4,0,4,0,13,3,1,0,0,0,0,0,0,3,7,389367
2008-11-15 10:00:00,0,2,0,5,0,2,0,8,6,1,2,0,6,0,0,0,0,7,566529
2008-11-15 11:00:00,0,6,0,11,0,8,0,12,1,0,11,1,2,1,0,0,2,10,718162
2008-11-15 12:00:00,0,0,0,9,2,3,0,10,5,0,1,0,2,0,0,0,3,9,691354
2008-11-15 13:00:00,1,0,0,7,0,6,0,21,3,1,5,2,0,0,0,0,2,5,704982
2008-11-15 14:00:00,1,1,0,21,0,5,0,12,2,0,4,1,3,1,0,0,4,5,830874
2008-11-15 15:00:00,0,4,0,16,0,4,0,12,1,0,6,0,2,0,0,0,1,5,856065
2008-11-15 16:00:00,0,1,0,5,0,11,0,20,3,0,13,0,4,0,0,0,1,4,846890
2008-11-15 17:00:00,1,2,0,13,2,12,0,22,2,0,9,0,2,0,0,0,4,8,877148
2008-11-15 18:00:00,2,1,0,20,0,10,0,15,3,0,8,0,8,0,1,0,3,6,933961
2008-11-15 19:00:00,1,0,0,11,0,7,0,13,2,2,3,0,6,1,1,0,2,9,824697
2008-11-15 20:00:00,0,1,0,8,1,8,0,15,2,0,0,0,0,0,0,0,1,4,751111
2008-11-15 21:00:00,0,10,0,9,0,9,0,16,3,1,11,0,1,0,0,0,1,12,893300
2008-11-15 22:00:00,0,1,0,9,0,7,0,8,7,0,2,0,1,0,0,0,2,7,886161
2008-11-15 23:00:00,0,0,0,9,1,6,0,18,2,0,6,0,0,0,1,0,0,9,621087
2008-11-16 00:00:00,0,0,0,2,1,2,0,5,2,1,1,0,2,0,0,0,1,3,474808
2008-11-16 01:00:00,0,1,0,5,0,3,0,15,1,0,2,0,1,0,0,0,0,20,349833
2008-11-16 02:00:00,0,1,0,3,0,2,0,4,0,0,2,0,0,0,0,0,0,3,261801
2008-11-16 03:00:00,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,6,200315
2008-11-16 04:00:00,2,0,0,6,0,1,0,4,0,0,0,0,0,0,0,0,1,2,168641
2008-11-16 05:00:00,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,149964
2008-11-16 06:00:00,0,0,0,2,0,1,0,2,0,0,1,0,0,0,0,0,1,3,156378
2008-11-16 07:00:00,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,1,1,171917
2008-11-16 08:00:00,1,0,0,3,1,0,0,2,1,0,0,0,2,0,0,0,0,2,237789
2008-11-16 09:00:00,0,2,0,3,3,2,0,9,1,0,0,0,6,0,1,0,1,4,388860
2008-11-16 10:00:00,1,2,0,5,0,7,0,10,4,2,1,0,0,0,1,0,3,5,637931
2008-11-16 11:00:00,0,0,0,8,0,4,0,14,2,0,4,0,1,0,0,0,4,8,844858
2008-11-16 12:00:00,0,4,0,18,1,5,0,13,8,0,3,1,2,0,2,0,1,23,872029
2008-11-16 13:00:00,0,2,0,12,0,6,0,21,7,1,6,0,3,0,1,0,2,10,844913
2008-11-16 14:00:00,0,2,0,16,0,10,0,16,1,0,2,0,0,0,2,0,2,7,1018128
2008-11-16 15:00:00,0,4,0,29,0,8,0,14,5,2,0,0,6,3,1,0,2,9,1121509
2008-11-16 16:00:00,3,2,0,29,0,18,0,23,2,0,0,0,2,0,1,0,0,5,1137364
2008-11-16 17:00:00,0,5,0,20,1,7,0,12,1,1,4,0,4,0,0,0,1,12,1186365
2008-11-16 18:00:00,0,4,0,20,0,13,0,28,2,1,20,0,1,0,0,0,1,12,1211884
2008-11-16 19:00:00,0,5,0,19,2,17,0,35,4,1,5,0,6,0,0,0,4,10,1111384
2008-11-16 20:00:00,0,0,0,11,0,6,0,17,5,0,3,0,2,0,0,0,1,12,1043466
2008-11-16 21:00:00,0,0,0,12,1,12,0,17,4,0,6,0,2,0,0,0,11,15,954301
2008-11-16 22:00:00,0,0,0,16,0,8,0,16,7,2,3,0,0,0,0,0,0,13,840557
2008-11-16 23:00:00,0,2,0,16,0,8,0,12,3,0,0,0,2,1,0,0,0,9,659300
2008-11-17 00:00:00,0,2,0,4,1,1,0,16,0,0,2,0,1,0,0,0,1,8,454484
2008-11-17 01:00:00,1,0,0,9,0,3,0,5,3,0,0,0,1,0,0,0,4,4,325213
2008-11-17 02:00:00,0,0,0,6,0,1,0,6,0,0,0,0,0,0,3,0,0,1,248853
2008-11-17 03:00:00,0,0,0,2,0,2,0,7,0,0,0,0,0,0,0,0,1,1,214285
2008-11-17 04:00:00,0,0,0,3,0,1,0,4,0,0,1,0,0,0,0,0,2,2,192841
2008-11-17 05:00:00,0,3,0,1,0,1,0,1,5,0,0,0,10,0,0,0,0,3,183103
2008-11-17 06:00:00,0,1,0,3,0,0,0,4,0,0,0,0,0,1,0,0,1,5,197777
2008-11-17 07:00:00,0,3,0,5,0,2,0,5,1,0,2,0,3,1,0,0,0,4,257496
2008-11-17 08:00:00,0,1,0,3,0,2,0,6,0,0,4,0,1,2,0,0,0,5,390009
2008-11-17 09:00:00,0,0,0,13,1,5,0,16,2,0,3,0,0,1,1,0,0,14,602294
2008-11-17 10:00:00,0,5,0,10,1,5,0,12,1,1,6,0,3,0,2,0,1,5,728910
2008-11-17 11:00:00,0,1,0,11,1,8,0,15,11,0,6,0,3,0,2,0,1,10,824502
2008-11-17 12:00:00,0,2,0,10,0,7,0,10,5,1,3,0,1,0,0,0,5,8,714367
2008-11-17 13:00:00,0,5,0,7,0,4,0,10,6,0,7,0,1,0,0,0,3,9,825879
2008-11-17 14:00:00,2,2,0,8,0,13,0,12,7,3,1,0,11,0,0,0,0,19,961248
2008-11-17 15:00:00,0,7,0,21,0,12,0,26,1,0,2,0,8,1,0,0,3,10,1027145
2008-11-17 16:00:00,1,2,0,23,0,6,0,10,11,0,7,0,3,0,1,0,1,4,1066349
2008-11-17 17:00:00,0,7,0,20,0,12,0,18,2,0,1,0,1,4,2,0,4,11,1128868
2008-11-17 18:00:00,1,2,0,11,1,14,0,23,9,2,3,0,11,0,1,0,6,23,1279036
2008-11-17 19:00:00,0,1,0,14,1,12,0,14,4,0,6,0,8,1,2,0,5,14,1103801
2008-11-17 20:00:00,1,4,0,9,0,10,0,28,6,3,5,0,2,0,2,0,2,5,1018152
2008-11-17 21:00:00,1,2,0,21,0,7,0,25,10,0,5,0,2,1,0,0,0,13,982735
2008-11-17 22:00:00,0,7,0,10,0,11,0,18,4,0,2,3,3,0,0,0,0,11,856648
2008-11-17 23:00:00,0,0,0,8,0,4,0,11,3,0,5,0,3,0,0,0,0,4,657551
2008-11-18 00:00:00,0,1,0,4,0,4,0,10,1,0,0,0,2,0,0,0,0,7,437899
2008-11-18 01:00:00,3,0,0,12,3,4,0,5,3,0,1,0,1,0,0,0,0,0,299011
2008-11-18 02:00:00,0,0,0,2,0,1,0,2,2,0,4,0,0,0,0,0,1,3,207399
2008-11-18 03:00:00,0,0,0,0,0,2,0,3,1,0,0,0,1,0,0,0,0,2,179584
2008-11-18 04:00:00,0,0,0,2,1,1,0,3,0,0,0,0,0,0,0,0,0,0,159501
2008-11-18 05:00:00,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,149788
2008-11-18 06:00:00,0,0,0,1,0,1,0,6,0,0,1,0,0,0,0,0,0,2,165204
2008-11-18 07:00:00,0,0,0,1,0,2,0,4,2,0,1,0,0,0,0,0,0,1,214262
2008-11-18 08:00:00,0,0,0,4,0,2,0,11,1,1,1,0,2,2,0,0,1,8,365282
2008-11-18 09:00:00,0,0,0,19,0,2,0,15,0,0,1,1,1,0,2,0,4,5,582660
2008-11-18 10:00:00,1,3,0,15,0,7,0,7,5,0,7,0,2,0,0,0,0,18,697204
2008-11-18 11:00:00,0,2,0,6,1,13,0,19,5,0,5,0,4,1,0,0,1,5,806561
2008-11-18 12:00:00,0,0,0,11,0,8,0,15,4,1,9,0,3,3,1,0,2,12,657718
2008-11-18 13:00:00,0,0,0,22,0,6,0,21,6,0,2,0,10,0,3,0,4,11,783699
2008-11-18 14:00:00,2,1,0,26,0,5,0,23,1,1,6,1,4,1,0,0,1,8,955024
2008-11-18 15:00:00,3,6,0,27,0,14,0,17,4,0,10,0,3,2,1,0,0,11,993011
2008-11-18 16:00:00,0,3,0,30,1,17,0,12,4,1,9,0,14,0,1,0,2,11,1025492
2008-11-18 17:00:00,3,0,0,30,0,20,0,18,10,1,2,0,8,0,0,0,2,10,1060031
2008-11-18 18:00:00,2,2,0,49,0,14,0,12,9,0,2,0,15,0,0,0,2,5,1099325
2008-11-18 19:00:00,1,0,0,24,2,6,0,15,6,2,6,0,6,1,1,0,4,14,1040748
2008-11-18 20:00:00,0,3,0,27,2,10,0,16,3,0,5,0,4,0,0,0,2,4,977760
2008-11-18 21:00:00,0,2,0,25,0,6,0,19,8,2,5,0,10,0,0,0,1,10,960713
2008-11-18 22:00:00,0,3,0,6,0,5,0,18,1,1,6,0,4,0,0,0,1,5,828521
2008-11-18 23:00:00,1,2,0,23,0,8,0,12,0,0,1,0,2,0,2,0,4,9,618161
2008-11-19 00:00:00,0,1,0,15,0,4,0,14,3,0,3,0,2,0,0,0,0,10,443423
2008-11-19 01:00:00,0,0,0,7,1,1,0,6,1,0,0,0,2,0,1,0,1,7,314505
2008-11-19 02:00:00,2,0,0,6,0,1,0,4,1,0,0,0,0,0,0,0,1,2,245677
2008-11-19 03:00:00,0,0,0,2,0,1,0,5,0,0,4,0,0,0,0,0,0,4,210233
2008-11-19 04:00:00,0,0,0,4,0,3,0,3,0,0,1,0,1,0,0,0,1,0,191433
2008-11-19 05:00:00,0,0,0,8,1,0,0,2,0,0,1,1,0,0,0,0,0,2,171448
2008-11-19 06:00:00,0,0,0,5,0,0,0,5,1,0,0,0,0,0,0,0,1,1,188914
2008-11-19 07:00:00,0,0,0,5,0,0,0,6,3,0,0,0,0,0,0,0,1,4,240587
2008-11-19 08:00:00,0,0,0,8,0,5,0,6,4,0,3,0,0,0,0,0,0,5,382307
2008-11-19 09:00:00,0,1,0,8,1,13,0,14,1,0,1,0,2,0,3,0,0,11,584364
2008-11-19 10:00:00,1,2,0,24,0,6,0,2,4,1,6,0,2,0,0,0,0,4,737570
2008-11-19 11:00:00,0,4,0,13,0,6,0,11,2,0,4,1,0,0,0,0,0,7,852837
2008-11-19 12:00:00,0,3,0,7,0,6,0,8,4,0,4,1,5,0,0,0,1,9,704093
2008-11-19 13:00:00,1,1,0,6,0,7,0,22,7,0,4,0,3,0,1,0,0,10,877369
2008-11-19 14:00:00,0,3,0,21,1,5,0,17,7,0,3,0,5,1,0,0,2,3,1083839
2008-11-19 15:00:00,1,6,0,29,0,6,0,10,9,0,19,0,9,1,6,0,1,11,1113040
2008-11-19 16:00:00,0,4,0,16,0,6,0,20,5,0,16,1,2,0,0,0,2,7,1090718
2008-11-19 17:00:00,0,3,0,19,0,6,0,22,7,1,3,0,7,2,2,0,1,17,1071756
2008-11-19 18:00:00,0,0,0,24,0,7,0,17,4,2,7,0,4,1,2,0,7,7,1047095
2008-11-19 19:00:00,2,3,0,20,1,8,0,15,7,1,4,0,8,0,4,0,3,10,965292
2008-11-19 20:00:00,4,10,0,22,0,13,0,22,6,1,3,0,1,0,1,0,4,9,926069
2008-11-19 21:00:00,0,4,0,26,0,13,0,16,2,1,2,0,7,0,0,0,3,7,927774
2008-11-19 22:00:00,0,3,0,11,0,7,0,18,2,0,2,0,9,0,2,0,2,11,809638
2008-11-19 23:00:00,1,3,0,6,0,5,0,3,3,0,1,0,5,0,0,0,0,5,596447
2008-11-20 00:00:00,0,2,0,8,0,1,0,6,1,1,0,0,1,0,0,0,0,4,396355
2008-11-20 01:00:00,1,2,0,10,0,2,0,3,4,0,1,0,1,0,0,0,0,2,271464
2008-11-20 02:00:00,0,0,0,3,0,2,0,5,1,0,0,0,0,0,0,0,1,2,212691
2008-11-20 03:00:00,0,0,0,5,0,2,0,1,0,0,0,0,0,0,0,0,0,1,174543
2008-11-20 04:00:00,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,2,145657
2008-11-20 05:00:00,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,123184
2008-11-20 06:00:00,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,2,140278
2008-11-20 07:00:00,0,0,0,3,0,4,0,14,0,0,0,0,1,0,0,0,1,1,189531
2008-11-20 08:00:00,0,1,0,4,0,0,0,2,4,2,0,0,1,0,0,0,0,3,354466
2008-11-20 09:00:00,3,5,0,14,0,5,0,11,3,0,3,0,1,0,0,0,2,5,557598
2008-11-20 10:00:00,1,6,0,13,2,8,0,17,5,0,3,1,4,0,0,0,11,8,700916
2008-11-20 11:00:00,0,0,0,18,2,6,0,8,6,1,4,0,4,0,1,0,22,2,806892
2008-11-20 12:00:00,1,1,0,9,0,2,0,81,2,1,3,0,2,0,3,0,3,8,654093
2008-11-20 13:00:00,0,3,0,19,0,5,0,11,6,0,1,0,4,0,3,0,4,2,775686
2008-11-20 14:00:00,2,1,0,25,0,4,0,12,4,1,4,0,3,1,0,0,4,10,962142
2008-11-20 15:00:00,1,6,0,29,0,10,0,21,4,1,1,0,12,0,0,0,3,9,990398
2008-11-20 16:00:00,2,1,0,16,0,10,0,14,5,1,15,0,1,3,1,0,5,11,1025611
2008-11-20 17:00:00,3,5,0,38,0,11,0,18,7,0,10,0,8,1,0,0,2,10,1045137
2008-11-20 18:00:00,1,1,0,26,1,8,0,18,8,0,3,0,4,0,0,0,5,16,1075281
2008-11-20 19:00:00,2,1,0,33,0,15,0,9,12,2,5,0,6,0,1,0,7,17,979829
2008-11-20 20:00:00,0,2,0,18,0,13,0,17,1,0,3,0,1,0,1,0,1,15,921698
2008-11-20 21:00:00,0,0,0,22,0,13,0,26,4,2,6,1,3,0,1,0,2,6,889596
2008-11-20 22:00:00,0,0,0,17,0,8,0,13,2,0,3,0,3,0,1,0,2,7,767948
2008-11-20 23:00:00,0,0,0,5,0,5,0,15,1,0,2,0,7,1,0,0,0,2,579711
2008-11-21 00:00:00,2,0,0,7,1,4,0,4,2,1,1,0,0,0,1,0,4,2,395389
2008-11-21 01:00:00,0,1,0,5,0,3,0,3,0,0,2,0,0,1,0,0,0,4,274820
2008-11-21 02:00:00,1,1,0,7,0,4,0,8,0,0,0,0,0,0,0,0,1,1,213225
2008-11-21 03:00:00,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,181115
2008-11-21 04:00:00,0,0,0,3,0,1,0,6,0,0,0,0,0,0,0,0,1,5,177329
2008-11-21 05:00:00,1,0,0,2,0,1,0,8,0,0,2,0,1,0,0,0,1,6,202846
2008-11-21 06:00:00,0,0,0,2,0,1,0,2,0,1,0,0,0,0,0,0,0,4,180161
2008-11-21 07:00:00,0,0,0,4,0,1,0,4,4,1,0,0,0,0,0,0,0,2,233488
2008-11-21 08:00:00,0,0,0,1,0,3,0,8,2,0,0,0,0,0,0,0,0,3,401145
2008-11-21 09:00:00,0,0,0,9,0,3,0,4,5,0,1,0,0,0,0,0,2,7,580448
2008-11-21 10:00:00,0,5,0,7,0,11,0,24,7,2,2,0,4,5,1,0,3,11,695847
2008-11-21 11:00:00,0,3,0,14,0,6,0,13,4,1,1,0,1,0,0,0,1,3,815259
2008-11-21 12:00:00,1,3,0,30,0,4,0,14,4,0,8,0,2,0,2,0,1,1,636794
2008-11-21 13:00:00,1,5,0,13,0,5,0,13,3,0,1,0,0,0,0,0,0,10,718289
2008-11-21 14:00:00,1,4,0,17,0,9,0,14,5,1,10,0,2,0,1,0,1,7,882720
2008-11-21 15:00:00,0,7,0,13,0,9,0,20,5,0,17,0,2,1,2,0,6,11,932081
2008-11-21 16:00:00,0,8,0,31,0,8,0,9,3,0,9,0,8,1,0,0,3,11,941729
2008-11-21 17:00:00,4,5,0,87,0,17,0,18,1,0,9,0,4,1,0,0,2,7,901422
2008-11-21 18:00:00,0,3,0,70,1,4,0,9,3,2,5,0,6,0,0,0,4,11,875425
2008-11-21 19:00:00,3,3,0,38,0,6,0,11,0,1,4,0,0,1,1,0,4,6,818520
2008-11-21 20:00:00,0,1,0,49,0,4,0,14,4,0,8,0,1,0,0,0,3,5,788100
2008-11-21 21:00:00,1,0,0,34,0,7,0,14,1,0,3,0,1,0,0,0,3,8,800793
2008-11-21 22:00:00,0,2,0,23,2,5,0,12,3,1,3,0,2,0,1,0,0,7,785541
2008-11-21 23:00:00,0,1,0,8,0,5,0,11,3,0,1,0,1,0,0,0,0,4,625177
2008-11-22 00:00:00,1,1,0,16,0,2,0,6,0,1,2,0,2,0,0,0,1,3,455242
2008-11-22 01:00:00,1,1,0,10,0,1,0,6,0,0,0,1,0,0,0,0,3,1,328079
2008-11-22 02:00:00,0,1,0,4,0,1,0,3,0,0,0,0,1,0,1,0,0,7,275169
2008-11-22 03:00:00,0,0,0,5,0,0,0,3,1,1,0,0,1,0,0,0,0,5,218274
2008-11-22 04:00:00,0,0,0,2,0,1,0,1,0,0,1,0,0,0,0,0,0,3,198146
2008-11-22 05:00:00,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,1,3,177930
2008-11-22 06:00:00,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,183775
2008-11-22 07:00:00,0,0,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,193739
2008-11-22 08:00:00,0,0,0,4,0,3,0,9,3,0,0,0,0,0,1,0,2,5,287900
2008-11-22 09:00:00,0,1,0,16,0,0,0,5,4,1,3,0,1,0,0,0,4,2,422675
2008-11-22 10:00:00,0,4,0,13,1,4,0,15,3,1,4,0,4,0,0,0,0,7,608457
2008-11-22 11:00:00,0,2,0,14,0,8,0,16,1,0,7,0,0,0,1,0,1,8,758155
2008-11-22 12:00:00,0,0,0,18,1,4,0,17,3,0,9,0,2,2,0,0,3,4,758658
2008-11-22 13:00:00,0,1,0,7,0,9,0,10,2,0,3,0,2,1,0,0,0,7,736433
2008-11-22 14:00:00,2,7,0,19,0,5,0,8,2,0,3,0,4,1,0,0,3,11,878890
2008-11-22 15:00:00,1,1,0,19,2,6,0,4,7,0,7,0,4,0,0,0,1,15,936503
2008-11-22 16:00:00,2,3,0,28,0,14,0,11,5,0,4,0,0,1,1,0,3,5,895715
2008-11-22 17:00:00,0,0,0,35,1,7,0,15,1,0,3,0,4,1,0,0,2,6,955262
2008-11-22 18:00:00,1,2,0,13,0,7,0,14,0,2,3,0,1,1,1,0,1,10,918263
2008-11-22 19:00:00,0,2,0,8,0,2,0,12,2,0,1,0,3,1,0,0,1,11,953976
2008-11-22 20:00:00,1,0,0,16,0,3,0,9,6,1,0,0,2,0,1,0,1,9,750174
2008-11-22 21:00:00,3,5,0,26,0,4,0,13,1,0,1,0,1,1,4,0,4,4,704253
2008-11-22 22:00:00,1,2,0,21,0,4,0,8,0,0,0,0,1,0,2,0,0,4,691437
2008-11-22 23:00:00,1,0,0,7,0,7,0,11,2,4,1,0,3,0,0,0,1,3,615791
2008-11-23 00:00:00,0,2,0,3,0,0,0,5,2,1,0,0,4,0,1,0,0,11,479034
2008-11-23 01:00:00,0,1,0,5,0,6,0,1,0,1,0,0,3,1,0,0,0,3,359525
2008-11-23 02:00:00,0,0,0,1,0,1,0,2,0,0,1,0,1,0,0,0,0,2,256842
2008-11-23 03:00:00,0,0,0,6,0,1,0,0,1,0,0,0,0,0,0,0,1,1,197858
2008-11-23 04:00:00,1,1,0,3,0,1,0,3,0,1,0,0,0,0,0,0,1,3,169238
2008-11-23 05:00:00,0,0,0,1,0,1,0,2,3,0,0,0,0,0,0,0,0,4,154789
2008-11-23 06:00:00,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,148571
