timestamp,th-%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B8%89%E0%B8%B5%E0%B8%94%E0%B9%80%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%AB%E0%B8%A5%E0%B8%AD%E0%B8%94%E0%B9%80%E0%B8%A5%E0%B8%B7%E0%B8%AD%E0%B8%94%E0%B8%94%E0%B8%B3,th-%E0%B8%8A%E0%B9%87%E0%B8%AD%E0%B8%81,th-%E0%B8%9B%E0%B8%A7%E0%B8%94%E0%B8%A8%E0%B8%B5%E0%B8%A3%E0%B8%A9%E0%B8%B0,th-%E0%B8%9B%E0%B8%A7%E0%B8%94%E0%B9%83%E0%B8%99%E0%B8%82%E0%B9%89%E0%B8%AD,th-%E0%B8%9C%E0%B8%B7%E0%B9%88%E0%B8%99,th-%E0%B8%9E%E0%B8%B2%E0%B8%A3%E0%B8%B2%E0%B9%80%E0%B8%8B%E0%B8%95%E0%B8%B2%E0%B8%A1%E0%B8%AD%E0%B8%A5,th-%E0%B8%A2%E0%B8%B2%E0%B8%86%E0%B9%88%E0%B8%B2%E0%B9%81%E0%B8%A1%E0%B8%A5%E0%B8%87,th-%E0%B8%A2%E0%B8%B2%E0%B8%95%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B9%84%E0%B8%A7%E0%B8%A3%E0%B8%B1%E0%B8%AA,th-%E0%B8%A2%E0%B8%B8%E0%B8%87,th-%E0%B8%AA%E0%B8%A1%E0%B8%AD%E0%B8%87%E0%B8%9A%E0%B8%A7%E0%B8%A1,th-%E0%B8%AA%E0%B8%A1%E0%B8%AD%E0%B8%87%E0%B8%AD%E0%B8%B1%E0%B8%81%E0%B9%80%E0%B8%AA%E0%B8%9A,th-%E0%B8%AD%E0%B8%B2%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B8%84%E0%B8%B1%E0%B8%99,th-%E0%B9%80%E0%B8%81%E0%B8%A5%E0%B9%87%E0%B8%94%E0%B9%80%E0%B8%A5%E0%B8%B7%E0%B8%AD%E0%B8%94%E0%B8%99%E0%B9%89%E0%B8%AD%E0%B8%A,th-%E0%B9%80%E0%B8%A5%E0%B8%B7%E0%B8%AD%E0%B8%94%E0%B8%AD%E0%B8%AD%E0%B8%81,th-%E0%B9%82%E0%B8%A3%E0%B8%84%E0%B8%AA%E0%B8%A1%E0%B8%AD%E0%B8%87%E0%B8%88%E0%B8%B2%E0%B8%81%E0%B8%95%E0%B8%B1%E0%B8%9A,th-%E0%B9%84%E0%B8%82%E0%B9%89,th-combined,th
10/29/11 4:00,0,0,1,0,0,1,1,0,2,0,0,0,0,0,0,0,9,69017
10/29/11 5:00,1,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,8,66263
10/29/11 6:00,2,0,1,0,0,0,0,0,6,0,0,1,0,0,0,2,4,62565
10/29/11 7:00,0,1,0,0,0,2,0,1,1,0,0,1,0,0,0,1,11,66537
10/29/11 8:00,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,1,9,90825
10/29/11 9:00,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,3,4,77359
10/29/11 10:00,1,0,0,0,0,3,0,0,4,0,0,1,0,0,0,3,6,69177
10/29/11 11:00,2,0,0,0,0,4,0,3,0,0,0,0,0,0,0,1,6,76197
10/29/11 12:00,0,1,0,0,0,2,3,0,2,0,0,1,0,0,0,3,4,60189
10/29/11 13:00,1,1,0,0,0,9,0,0,4,0,0,0,0,0,0,7,13,58825
10/29/11 14:00,1,0,0,0,0,2,0,0,5,0,0,1,0,0,0,5,16,72480
10/29/11 15:00,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0,1,11,82539
10/29/11 16:00,0,0,0,0,0,2,0,1,6,0,0,1,0,0,0,2,6,63319
10/29/11 17:00,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,4,48688
10/29/11 18:00,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,4,35425
10/29/11 19:00,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,2,41716
10/29/11 20:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,29735
10/29/11 21:00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13061
10/29/11 22:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,11037
10/29/11 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9307
10/30/11 0:00,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,15392
10/30/11 1:00,3,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2,3,21127
10/30/11 2:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,5,27744
10/30/11 3:00,0,0,0,0,0,2,1,1,6,0,0,0,0,0,0,1,4,44150
10/30/11 4:00,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,1,12,56334
10/30/11 5:00,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,3,12,62744
10/30/11 6:00,0,0,0,0,0,1,0,1,6,0,0,0,0,0,0,2,10,61898
10/30/11 7:00,0,1,2,0,0,2,0,0,5,0,0,0,0,0,0,2,13,66107
10/30/11 8:00,1,1,3,0,0,4,0,1,1,0,0,1,0,0,0,4,6,74723
10/30/11 9:00,0,0,1,0,0,7,1,0,2,0,0,0,0,0,0,0,10,68979
10/30/11 10:00,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,1,8,69846
10/30/11 11:00,0,0,1,0,0,1,0,0,6,0,0,0,0,0,0,1,9,64414
10/30/11 12:00,0,0,0,0,0,2,0,1,2,0,0,1,0,0,0,3,7,62381
10/30/11 13:00,0,1,0,0,0,6,0,1,0,0,0,0,0,0,0,4,8,66465
10/30/11 14:00,0,0,0,0,0,6,1,2,6,0,0,1,0,0,0,6,17,75845
10/30/11 15:00,0,0,0,0,0,2,1,0,4,0,0,0,0,0,0,5,13,69564
10/30/11 16:00,0,0,0,0,0,1,0,0,4,0,0,1,0,0,0,8,9,57979
10/30/11 17:00,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,12,43437
10/30/11 18:00,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,6,36075
10/30/11 19:00,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,2,22772
10/30/11 20:00,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,17201
10/30/11 21:00,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,1,13470
10/30/11 22:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,10721
10/30/11 23:00,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,12319
10/31/11 0:00,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,2,20632
10/31/11 1:00,0,0,0,0,0,0,1,2,2,0,0,2,0,0,0,1,4,25838
10/31/11 2:00,1,1,0,0,0,1,0,1,3,0,0,1,0,0,0,0,9,40923
10/31/11 3:00,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,10,63868
10/31/11 4:00,0,1,0,0,0,6,0,2,4,0,0,0,0,0,0,1,13,64696
10/31/11 5:00,0,0,0,0,0,3,1,0,9,0,0,0,0,0,0,2,7,69005
10/31/11 6:00,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,1,7,65965
10/31/11 7:00,2,0,0,0,0,3,0,1,6,0,0,0,0,0,0,1,16,73527
10/31/11 8:00,0,2,0,0,0,1,0,1,2,0,0,0,0,0,0,5,21,87224
10/31/11 9:00,3,0,1,0,0,5,0,0,5,0,0,1,0,0,0,3,17,87268
10/31/11 10:00,0,0,0,0,0,4,0,2,5,0,0,0,0,0,0,0,14,85926
10/31/11 11:00,1,0,1,0,0,2,0,0,9,0,0,0,0,0,0,4,10,80954
10/31/11 12:00,1,1,0,0,0,0,1,1,8,0,0,0,0,0,0,2,10,82439
10/31/11 13:00,0,0,0,0,0,3,0,1,8,0,0,2,0,0,0,4,16,87098
10/31/11 14:00,0,1,0,0,0,9,1,1,8,0,0,0,0,0,0,4,20,90934
10/31/11 15:00,0,0,2,0,0,9,0,1,3,0,0,0,0,0,0,9,20,79933
10/31/11 16:00,0,0,1,0,0,2,0,0,4,0,0,0,0,0,0,8,14,64068
10/31/11 17:00,1,0,0,0,0,4,0,0,2,0,0,3,0,0,0,3,7,47109
10/31/11 18:00,0,0,0,0,0,4,1,0,2,0,0,1,0,0,0,5,6,34684
10/31/11 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,35704
10/31/11 20:00,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,1,1,27539
10/31/11 21:00,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,18909
10/31/11 22:00,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,10734
10/31/11 23:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,10660
11/1/11 0:00,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,5,11198
11/1/11 1:00,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,15380
11/1/11 2:00,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,8,29012
11/1/11 3:00,0,0,0,0,0,2,1,0,5,0,0,0,0,0,0,3,18,54581
11/1/11 4:00,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,10,67581
11/1/11 5:00,0,0,2,0,0,2,0,1,4,0,0,1,0,0,0,2,11,85976
11/1/11 6:00,3,0,0,0,0,0,0,1,2,0,0,0,0,0,0,4,8,64381
11/1/11 7:00,1,0,0,0,0,4,0,2,3,0,0,1,0,0,0,1,14,89766
11/1/11 8:00,0,0,0,0,0,3,0,1,5,0,0,0,0,0,0,2,15,88344
11/1/11 9:00,1,0,0,0,0,7,0,0,7,0,0,0,0,0,0,1,15,83953
11/1/11 10:00,0,0,0,0,0,3,0,0,5,0,0,1,0,0,0,1,27,83328
11/1/11 11:00,0,1,2,0,0,5,0,2,1,0,0,0,0,0,0,6,11,86627
11/1/11 12:00,0,0,1,0,0,3,0,0,7,0,0,0,0,0,0,4,19,88569
11/1/11 13:00,0,1,1,0,0,4,0,1,8,0,0,0,0,0,0,5,25,91182
11/1/11 14:00,0,0,1,0,0,7,0,1,6,0,0,0,0,0,0,3,20,98519
11/1/11 15:00,3,0,0,0,0,3,1,2,7,0,0,0,0,0,0,3,16,85994
11/1/11 16:00,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,1,12,62088
11/1/11 17:00,0,1,0,0,0,2,0,0,4,0,0,1,0,0,0,0,12,40771
11/1/11 18:00,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,2,4,31378
11/1/11 19:00,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,2,25395
11/1/11 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20121
11/1/11 21:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,13829
11/1/11 22:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,10594
11/1/11 23:00,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9103
11/2/11 0:00,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,3,11871
11/2/11 1:00,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,2,16052
11/2/11 2:00,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,5,32111
11/2/11 3:00,0,0,0,0,0,3,0,0,2,0,0,1,0,0,0,2,6,60726
11/2/11 4:00,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,2,14,72136
11/2/11 5:00,2,0,0,0,0,1,0,1,4,0,0,1,0,0,0,1,6,80426
11/2/11 6:00,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,1,7,69376
11/2/11 7:00,0,0,0,0,0,4,1,0,5,0,0,0,0,0,0,1,17,83477
11/2/11 8:00,0,0,1,0,0,2,0,1,7,0,0,0,0,0,0,2,17,85800
11/2/11 9:00,0,0,0,0,0,6,0,0,4,0,0,2,0,0,0,4,10,81406
11/2/11 10:00,3,0,1,0,0,4,0,1,3,0,0,0,0,0,0,0,10,78988
11/2/11 11:00,0,0,1,0,0,5,1,0,6,0,0,0,0,0,0,0,20,89243
11/2/11 12:00,0,1,0,0,0,9,0,0,5,0,0,0,0,0,0,6,14,97011
11/2/11 13:00,0,0,0,0,0,7,0,1,4,0,0,0,0,0,0,1,18,106527
11/2/11 14:00,0,0,0,0,0,4,2,0,11,0,0,1,0,0,0,4,17,107685
11/2/11 15:00,0,0,0,0,0,4,0,2,11,0,0,1,0,0,0,8,26,89643
11/2/11 16:00,4,0,0,0,0,5,2,2,5,0,0,1,0,0,0,2,10,67816
11/2/11 17:00,0,0,1,0,0,3,0,0,2,0,0,0,0,0,0,2,8,47521
11/2/11 18:00,0,1,0,0,0,7,0,0,1,0,0,1,0,0,0,1,6,33736
11/2/11 19:00,1,1,0,0,0,2,0,0,1,0,0,1,0,0,0,1,4,25084
11/2/11 20:00,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,18905
11/2/11 21:00,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,16264
11/2/11 22:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,16291
11/2/11 23:00,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,3,17970
11/3/11 0:00,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5,3,19788
11/3/11 1:00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,23156
11/3/11 2:00,0,0,0,0,0,2,0,0,2,0,0,1,0,0,0,3,7,36167
11/3/11 3:00,0,0,0,0,0,5,0,1,4,0,0,0,0,0,0,6,16,73810
11/3/11 4:00,3,0,0,0,0,3,0,2,7,0,0,0,0,0,0,1,34,82459
11/3/11 5:00,0,0,0,0,0,2,0,2,6,0,0,0,0,0,0,4,27,86468
11/3/11 6:00,1,0,0,0,0,7,0,2,0,0,0,0,0,0,0,5,7,72103
11/3/11 7:00,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,1,14,91935
11/3/11 8:00,0,1,0,0,0,5,3,1,12,0,0,0,0,0,0,2,18,94396
11/3/11 9:00,2,0,0,0,0,7,0,3,3,0,0,3,0,0,0,5,22,90079
11/3/11 10:00,3,1,0,0,0,4,1,1,9,0,0,0,0,0,0,3,27,85071
11/3/11 11:00,1,0,0,0,0,2,1,0,19,0,0,0,0,0,0,2,7,88206
11/3/11 12:00,0,3,1,0,0,5,0,2,10,0,0,2,0,0,0,4,13,89772
11/3/11 13:00,2,0,0,0,2,8,0,1,14,0,0,0,0,0,0,6,15,93447
11/3/11 14:00,2,1,0,0,0,0,0,1,10,0,0,0,0,0,0,1,18,100199
11/3/11 15:00,0,0,0,0,0,5,0,3,16,0,0,2,0,0,0,8,14,88354
11/3/11 16:00,1,1,0,0,0,2,1,2,6,0,0,1,0,0,0,11,9,66680
11/3/11 17:00,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,6,10,45482
11/3/11 18:00,0,0,0,0,0,2,0,1,6,0,0,2,0,0,0,10,4,31967
11/3/11 19:00,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4,0,23943
11/3/11 20:00,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,3,18454
11/3/11 21:00,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,3,13137
11/3/11 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11620
11/3/11 23:00,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,12294
11/4/11 0:00,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,15721
11/4/11 1:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,16766
11/4/11 2:00,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4,36510
11/4/11 3:00,0,0,1,0,0,2,2,0,5,0,0,0,0,0,0,2,10,76767
11/4/11 4:00,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,4,14,79213
11/4/11 5:00,0,1,0,0,0,3,0,1,3,0,0,1,0,0,0,3,8,81547
11/4/11 6:00,1,0,0,0,0,2,0,3,11,0,0,0,0,0,0,1,12,66852
11/4/11 7:00,1,1,1,0,0,2,0,0,9,0,0,0,0,0,0,0,16,79229
11/4/11 8:00,0,0,0,0,0,2,0,6,10,0,0,0,0,0,0,1,24,86861
11/4/11 9:00,0,0,1,0,0,2,0,0,4,0,0,0,0,0,0,1,28,76663
11/4/11 10:00,0,0,0,0,0,4,0,2,1,0,0,1,0,0,0,6,6,70801
11/4/11 11:00,0,0,0,0,0,2,1,0,4,0,0,0,0,0,0,2,15,62456
11/4/11 12:00,0,0,0,0,0,1,1,0,5,0,0,0,0,0,0,0,6,58698
11/4/11 13:00,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,9,65394
11/4/11 14:00,0,0,1,0,0,6,0,2,0,0,0,0,0,0,0,0,13,73214
11/4/11 15:00,0,0,1,0,0,4,0,1,4,0,0,0,0,0,0,3,20,73334
11/4/11 16:00,0,0,0,0,0,4,1,0,3,0,0,2,0,0,0,1,6,63897
11/4/11 17:00,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,45680
11/4/11 18:00,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,1,32221
11/4/11 19:00,1,0,0,0,0,4,0,0,1,0,0,0,0,0,0,1,0,23219
11/4/11 20:00,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,2,18617
11/4/11 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17840
11/4/11 22:00,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,15750
11/4/11 23:00,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,15491
11/5/11 0:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,28052
11/5/11 1:00,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,1,27664
11/5/11 2:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,34704
11/5/11 3:00,0,0,0,0,0,1,1,1,5,0,0,1,0,0,0,3,11,54709
11/5/11 4:00,0,0,0,0,0,1,0,4,7,0,0,0,0,0,0,1,17,71942
11/5/11 5:00,2,0,0,0,0,2,0,0,4,0,0,1,0,0,0,3,12,78504
11/5/11 6:00,1,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,13,75380
11/5/11 7:00,1,0,0,0,0,6,1,1,8,0,0,0,0,0,0,2,20,79074
11/5/11 8:00,0,0,0,0,0,1,1,1,9,0,0,1,0,0,0,0,6,78806
11/5/11 9:00,0,0,0,0,0,4,0,0,12,0,0,1,0,0,0,3,14,75376
11/5/11 10:00,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,16,72232
11/5/11 11:00,3,0,0,0,0,3,0,1,1,0,0,0,0,0,0,3,19,65983
11/5/11 12:00,1,2,0,0,0,1,0,0,6,0,0,0,0,0,0,4,13,61204
11/5/11 13:00,1,0,0,0,0,3,0,0,3,0,0,1,0,0,0,3,13,72031
11/5/11 14:00,0,0,0,0,0,1,1,1,5,0,0,0,0,0,0,1,18,74877
11/5/11 15:00,0,1,0,0,0,6,0,0,4,0,0,1,0,0,0,2,8,70264
11/5/11 16:00,0,0,0,0,0,2,0,0,7,0,0,0,0,0,0,2,12,58158
11/5/11 17:00,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,3,5,45819
11/5/11 18:00,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,35576
11/5/11 19:00,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,25855
11/5/11 20:00,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5,23360
11/5/11 21:00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,14591
11/5/11 22:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12374
11/5/11 23:00,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,11634
11/6/11 0:00,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,5,14044
11/6/11 1:00,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,1,6,22534
11/6/11 2:00,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,3,7,34501
11/6/11 3:00,0,0,1,0,0,4,0,1,1,0,0,0,0,0,0,2,7,51236
11/6/11 4:00,1,0,0,0,0,1,0,2,4,0,0,0,0,0,0,1,13,70277
11/6/11 5:00,0,1,0,0,0,4,0,0,2,0,0,2,0,0,0,2,15,79224
11/6/11 6:00,0,0,0,0,0,3,0,2,3,0,0,1,0,0,0,0,26,79112
11/6/11 7:00,1,2,0,0,0,9,0,2,4,0,0,0,0,0,0,0,22,83258
11/6/11 8:00,0,0,0,0,0,4,2,1,6,0,0,0,0,0,0,5,13,85405
11/6/11 9:00,0,0,0,0,0,5,0,1,8,0,0,0,0,0,0,1,20,88977
11/6/11 10:00,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,11,78299
11/6/11 11:00,1,1,0,0,0,1,0,0,8,0,0,0,0,0,0,3,8,72076
11/6/11 12:00,2,0,2,0,0,7,0,0,4,0,0,0,0,0,0,1,12,73792
11/6/11 13:00,1,0,0,0,0,5,0,2,8,0,0,1,0,0,0,4,23,81415
11/6/11 14:00,1,0,0,0,0,5,2,1,7,0,0,0,0,0,0,3,14,87955
11/6/11 15:00,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,4,14,79917
11/6/11 16:00,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,6,6,63500
11/6/11 17:00,0,0,0,0,0,5,0,0,4,0,0,1,0,0,0,3,6,50020
11/6/11 18:00,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,1,4,41439
11/6/11 19:00,3,0,0,0,0,1,0,1,0,0,0,1,0,0,0,2,4,29682
11/6/11 20:00,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2,21675
11/6/11 21:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,16951
11/6/11 22:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,14525
11/6/11 23:00,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,14746
11/7/11 0:00,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2,16365
11/7/11 1:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,21052
11/7/11 2:00,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,10,37235
11/7/11 3:00,1,0,0,0,0,2,0,1,10,0,0,0,0,0,0,3,17,73492
11/7/11 4:00,0,0,0,0,0,4,1,1,9,0,0,0,0,0,0,3,25,83555
11/7/11 5:00,0,0,0,0,0,3,1,0,4,0,0,0,0,0,0,3,20,82970
11/7/11 6:00,1,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,16,77842
11/7/11 7:00,0,1,0,0,0,2,0,1,7,0,0,0,0,0,0,0,15,99058
11/7/11 8:00,0,0,1,0,0,3,1,1,4,0,0,1,0,0,0,2,22,101085
11/7/11 9:00,0,0,1,0,0,5,1,1,7,0,0,0,0,0,0,4,20,92119
11/7/11 10:00,0,1,0,0,0,6,0,0,9,0,0,0,0,0,0,4,15,90130
11/7/11 11:00,0,1,0,0,0,4,0,3,1,0,0,1,0,0,0,1,28,100331
11/7/11 12:00,3,0,0,0,0,4,0,1,6,0,0,0,0,0,0,3,24,103431
11/7/11 13:00,0,4,0,0,0,7,0,2,10,0,0,0,0,0,0,5,30,106413
11/7/11 14:00,0,0,0,0,0,7,0,5,6,0,0,0,0,0,0,2,33,114045
11/7/11 15:00,2,0,0,0,0,3,0,2,11,0,0,1,0,0,0,1,20,98318
11/7/11 16:00,0,3,0,0,0,6,0,2,5,0,0,0,0,0,0,8,16,75474
11/7/11 17:00,1,0,0,0,0,3,0,0,4,0,0,1,0,0,0,3,6,51309
11/7/11 18:00,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,4,35196
11/7/11 19:00,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,4,1,25589
11/7/11 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,20229
11/7/11 21:00,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,17203
11/7/11 22:00,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,15221
11/7/11 23:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15333
11/8/11 0:00,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,19531
11/8/11 1:00,1,0,0,0,0,0,0,2,3,0,0,0,0,0,0,1,3,25323
11/8/11 2:00,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,2,8,47772
11/8/11 3:00,0,0,0,0,0,6,1,5,5,0,0,0,0,0,0,3,12,77802
11/8/11 4:00,0,0,0,0,0,3,0,0,3,0,0,1,0,0,0,3,19,84249
11/8/11 5:00,0,1,0,0,0,1,1,0,4,0,0,0,0,0,0,4,14,94091
11/8/11 6:00,0,0,1,0,0,2,2,0,2,0,0,0,0,0,0,2,13,76804
11/8/11 7:00,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,13,89783
11/8/11 8:00,0,0,0,0,0,1,2,4,10,0,0,2,0,0,0,2,10,96198
11/8/11 9:00,1,0,1,0,0,6,0,1,4,0,0,0,0,0,0,4,19,91010
11/8/11 10:00,1,0,0,0,0,3,0,0,8,0,0,0,0,1,0,3,18,87824
11/8/11 11:00,0,0,0,0,0,7,0,3,4,0,0,1,0,0,0,3,18,91567
11/8/11 12:00,0,0,0,0,0,2,1,0,4,0,0,0,0,0,0,2,25,98125
11/8/11 13:00,0,1,0,0,0,8,0,0,11,0,0,1,0,0,0,3,14,101183
11/8/11 14:00,0,1,0,0,0,4,1,1,9,0,0,0,0,0,0,9,30,103353
11/8/11 15:00,1,1,0,0,0,5,1,8,5,0,0,1,0,0,0,8,20,89570
11/8/11 16:00,0,0,0,0,0,5,0,0,4,0,0,1,0,0,0,4,20,66681
11/8/11 17:00,0,1,0,0,0,1,0,0,4,0,0,0,0,0,0,4,4,46621
11/8/11 18:00,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,6,33123
11/8/11 19:00,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,23428
11/8/11 20:00,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,18172
11/8/11 21:00,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,16467
11/8/11 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13678
11/8/11 23:00,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,2,15202
11/9/11 0:00,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,17182
11/9/11 1:00,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,6,22621
11/9/11 2:00,0,0,0,0,0,4,1,0,2,0,0,1,0,0,0,2,11,47368
11/9/11 3:00,1,1,1,0,0,3,1,1,2,0,0,1,0,0,0,4,32,79891
11/9/11 4:00,0,0,0,0,0,4,0,3,6,0,0,0,0,0,0,0,16,85063
11/9/11 5:00,0,0,0,0,0,3,0,0,2,0,0,2,0,0,0,2,19,93012
11/9/11 6:00,1,0,0,0,0,3,1,1,1,0,0,2,0,0,0,5,7,75081
11/9/11 7:00,0,0,1,0,0,3,0,3,6,0,0,2,0,0,0,2,15,91678
11/9/11 8:00,0,1,0,0,0,6,0,0,7,0,0,1,0,0,0,5,16,93765
11/9/11 9:00,0,0,1,0,0,2,0,1,6,0,0,1,0,0,0,4,18,85628
