timestamp,pl-%C5%9Awi%C5%84ska_grypa,pl-Amantadyna,pl-B%C3%B3l_g%C5%82owy,pl-Gor%C4%85czka,pl-Grypa,pl-H1N1,pl-H2N2,pl-H5N1,pl-H9N2,pl-Kaszel,pl-Leki_przeciwwirusowe,pl-Mialgia,pl-Nudno%C5%9Bci,pl-Ortomyksowirusy,pl-Oseltamiwir,pl-Paracetamol,pl-Przezi%C4%99bienie,pl-Ptasia_grypa,pl-Rymantadyna,pl-Szczepionka_przeciw_grypie,pl-Wirusowe_zaka%C5%BCenia_przewodu_pokarmowego,pl-Wymioty,pl-Zm%C4%99czenie,pl
2009-12-08 18:00:00,98,1,10,44,103,19,1,6,1,3,2,1,1,0,1,18,15,19,0,2,2,5,4,559998
2009-12-08 19:00:00,164,4,10,34,134,20,0,1,0,4,5,0,2,0,3,28,16,31,0,0,0,5,5,636512
2009-12-08 20:00:00,99,3,9,30,127,25,0,3,1,5,2,0,0,3,3,39,10,20,0,0,0,3,7,615948
2009-12-08 21:00:00,104,7,5,30,104,11,0,4,0,9,2,1,9,2,2,45,11,16,0,0,2,9,5,596839
2009-12-08 22:00:00,100,4,11,17,93,18,0,0,0,7,4,1,2,0,2,35,9,8,0,1,0,3,4,539694
2009-12-08 23:00:00,50,6,13,27,45,21,0,3,0,6,1,0,1,0,1,25,17,6,0,1,0,6,3,446766
2009-12-09 00:00:00,27,0,5,3,31,9,2,1,0,2,1,0,2,0,0,10,1,6,0,0,0,2,2,347718
2009-12-09 01:00:00,13,0,12,12,16,2,0,2,0,5,1,0,0,1,0,5,4,7,0,2,0,3,1,259341
2009-12-09 02:00:00,10,1,2,4,12,1,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,1,1,247213
2009-12-09 03:00:00,4,0,4,3,4,3,0,0,0,1,0,0,0,0,1,3,1,2,0,0,0,4,2,226180
2009-12-09 04:00:00,8,1,3,2,8,0,0,1,0,3,0,1,1,0,0,0,3,2,0,0,0,2,0,243665
2009-12-09 05:00:00,4,2,3,2,20,3,0,3,1,2,0,1,1,0,0,1,0,5,0,2,0,3,0,212940
2009-12-09 06:00:00,5,1,2,3,8,1,0,2,0,3,0,0,2,0,0,2,0,8,0,0,0,3,2,232052
2009-12-09 07:00:00,30,2,2,12,31,6,0,6,0,5,1,4,1,0,0,5,2,2,0,0,1,3,1,268860
2009-12-09 08:00:00,64,4,8,12,83,12,1,4,2,2,1,0,1,2,4,20,5,8,0,0,0,3,3,352819
2009-12-09 09:00:00,85,3,6,26,139,10,0,0,0,3,6,0,3,4,8,23,10,6,0,1,2,4,0,409748
2009-12-09 10:00:00,97,8,12,14,92,18,0,1,0,5,2,1,5,0,1,24,11,8,0,1,3,6,0,441893
2009-12-09 11:00:00,140,4,13,33,134,20,1,2,1,6,6,0,6,1,4,27,10,5,0,0,1,10,5,465817
2009-12-09 12:00:00,109,5,1,22,138,21,0,3,0,4,4,0,1,0,7,27,11,8,0,1,0,5,5,459614
2009-12-09 13:00:00,95,2,11,26,82,12,1,3,1,9,0,1,2,1,5,29,8,4,0,0,1,4,3,451438
2009-12-09 14:00:00,104,3,6,28,87,16,2,2,0,10,0,0,3,0,8,30,10,5,0,0,1,2,1,446823
2009-12-09 15:00:00,84,1,10,21,79,6,0,6,0,6,2,0,3,0,11,24,9,7,0,0,2,5,8,442709
2009-12-09 16:00:00,92,3,2,20,89,9,0,3,0,5,0,0,4,1,2,26,13,11,0,0,0,4,5,483233
2009-12-09 17:00:00,120,1,7,36,88,14,0,1,1,10,2,0,4,1,2,19,8,23,0,0,2,6,4,511787
2009-12-09 18:00:00,107,5,3,24,96,19,0,4,0,3,0,0,3,3,6,29,6,17,0,3,1,4,3,530925
2009-12-09 19:00:00,112,4,12,34,111,20,1,4,2,8,1,0,6,1,2,34,8,15,0,1,1,4,7,589118
2009-12-09 20:00:00,111,2,10,40,120,14,0,2,0,6,0,0,4,1,1,30,5,13,0,1,1,7,6,592495
2009-12-09 21:00:00,100,3,8,38,116,9,1,1,1,4,1,0,4,3,1,37,5,11,0,0,0,8,4,575713
2009-12-09 22:00:00,81,5,7,29,80,20,0,1,0,11,1,0,3,1,4,64,7,12,0,0,1,3,2,503835
2009-12-09 23:00:00,54,5,9,12,48,8,0,1,0,11,0,0,4,0,2,24,9,11,0,0,1,5,2,425373
2009-12-10 00:00:00,39,3,1,5,8,8,1,1,1,5,0,0,3,0,0,13,2,3,0,0,1,1,0,341472
2009-12-10 01:00:00,10,1,5,9,13,1,0,2,0,0,2,0,2,0,1,8,0,1,0,0,0,3,0,250406
2009-12-10 02:00:00,7,3,1,3,8,0,0,0,0,2,0,0,1,0,2,12,0,3,0,0,0,1,0,213299
2009-12-10 03:00:00,2,2,1,0,2,0,1,1,0,1,0,0,1,0,0,3,1,1,0,0,2,3,0,185379
2009-12-10 04:00:00,7,0,1,2,7,1,0,0,0,3,0,0,0,0,0,9,1,0,0,1,0,2,1,170637
2009-12-10 05:00:00,7,0,1,1,6,0,0,0,0,2,1,1,0,0,0,4,0,0,0,0,0,0,0,178388
2009-12-10 06:00:00,17,1,1,8,7,2,0,0,0,1,0,0,2,0,0,3,3,3,0,1,0,5,1,213443
2009-12-10 07:00:00,39,0,1,2,24,3,0,0,0,2,1,0,2,1,0,8,2,4,0,1,1,2,1,285810
2009-12-10 08:00:00,89,0,6,22,60,12,0,1,0,4,1,0,3,3,5,27,6,3,0,2,0,2,0,413518
2009-12-10 09:00:00,58,5,8,26,81,6,0,1,0,6,1,0,5,0,2,24,2,8,0,0,0,9,1,433338
2009-12-10 10:00:00,81,2,4,23,81,7,2,4,0,7,4,2,3,1,2,28,5,23,0,0,0,11,2,462468
2009-12-10 11:00:00,89,1,7,25,81,20,0,1,0,5,0,2,10,0,7,40,14,13,0,0,2,4,3,481968
2009-12-10 12:00:00,71,5,5,31,87,15,0,0,0,9,2,0,5,2,5,35,14,8,0,1,1,9,5,495035
2009-12-10 13:00:00,92,3,13,38,70,10,0,3,0,9,0,1,3,1,0,45,7,6,0,0,0,1,5,500588
2009-12-10 14:00:00,72,0,8,29,71,8,0,6,0,6,2,0,1,0,3,27,2,5,0,0,1,6,0,476635
2009-12-10 15:00:00,73,3,6,30,64,10,0,4,1,2,3,1,2,0,1,26,4,15,0,2,2,2,1,463485
2009-12-10 16:00:00,90,3,5,27,88,7,0,2,0,8,2,3,2,1,2,22,6,14,0,0,4,10,2,483719
2009-12-10 17:00:00,69,3,4,26,92,11,1,4,2,8,0,2,2,4,2,20,9,15,0,0,1,4,2,509880
2009-12-10 18:00:00,87,0,8,37,110,11,0,4,1,8,1,0,4,1,3,13,9,10,0,0,1,5,1,528991
2009-12-10 19:00:00,97,2,9,37,127,22,0,2,1,10,2,1,9,1,1,23,7,8,0,0,0,6,2,603110
2009-12-10 20:00:00,103,4,10,30,85,8,0,3,0,12,1,2,1,2,1,34,11,14,0,0,0,3,3,590724
2009-12-10 21:00:00,83,2,13,32,92,19,0,3,0,8,1,0,7,2,2,46,7,31,0,1,1,9,3,583549
2009-12-10 22:00:00,75,4,12,26,83,9,0,3,0,3,1,0,3,0,3,42,9,19,0,0,1,2,6,534687
2009-12-10 23:00:00,48,0,8,19,50,8,1,0,0,5,2,0,5,0,3,31,3,13,0,0,2,6,2,432154
2009-12-11 00:00:00,28,1,6,15,21,6,0,1,0,3,0,0,3,0,3,26,1,8,0,0,1,0,3,342254
2009-12-11 01:00:00,14,0,1,5,14,2,0,5,0,1,0,0,1,0,4,10,2,3,0,0,0,3,1,239318
2009-12-11 02:00:00,12,0,1,0,9,1,0,0,0,0,0,0,2,0,0,12,1,3,0,0,0,0,0,204390
2009-12-11 03:00:00,2,1,2,3,3,1,1,0,0,0,0,0,2,0,0,7,1,2,0,1,0,0,0,186828
2009-12-11 04:00:00,5,1,2,6,3,2,0,1,0,6,0,0,0,0,0,5,2,4,0,0,0,2,0,184113
2009-12-11 05:00:00,9,0,3,1,1,0,1,4,0,0,0,1,0,0,0,6,1,1,0,0,0,2,0,172593
2009-12-11 06:00:00,6,0,4,5,12,1,0,2,0,3,0,0,1,0,0,7,0,2,0,0,0,3,0,202017
2009-12-11 07:00:00,19,0,0,9,20,0,1,1,1,1,0,0,1,0,1,10,6,3,0,0,1,1,2,244537
2009-12-11 08:00:00,46,0,5,22,53,5,0,2,0,1,2,0,2,0,1,26,6,4,0,0,0,3,0,344019
2009-12-11 09:00:00,53,1,8,19,40,8,0,1,0,6,0,1,3,1,0,13,5,10,0,1,4,3,0,402625
2009-12-11 10:00:00,73,2,7,20,74,8,0,0,0,6,0,0,1,1,5,22,5,6,0,1,2,3,1,457139
2009-12-11 11:00:00,59,2,4,21,66,6,0,1,0,6,2,0,2,0,2,44,4,1,0,1,0,3,6,481818
2009-12-11 12:00:00,63,1,3,22,75,1,0,2,0,2,0,0,3,0,3,31,13,4,0,0,0,5,8,499577
2009-12-11 13:00:00,69,5,3,33,93,10,1,2,0,2,3,1,3,0,9,31,15,10,0,0,1,2,2,491928
2009-12-11 14:00:00,72,0,8,20,79,5,0,2,0,5,3,1,3,0,4,28,17,12,0,1,0,4,4,454462
2009-12-11 15:00:00,90,1,8,13,77,8,0,1,0,4,1,0,2,0,4,33,8,13,0,2,0,8,1,418769
2009-12-11 16:00:00,76,0,3,23,61,7,0,1,0,6,0,1,5,2,3,17,9,6,0,0,0,3,4,422355
2009-12-11 17:00:00,64,5,5,29,68,9,2,2,1,8,2,0,2,0,3,26,4,10,0,0,0,3,3,420213
2009-12-11 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-12-11 19:00:00,102,5,9,41,88,9,0,2,0,9,1,4,4,0,1,21,5,14,0,0,0,6,1,494956
2009-12-11 20:00:00,71,3,10,32,66,18,0,2,1,5,2,0,2,1,2,40,10,13,0,0,0,5,2,498520
2009-12-11 21:00:00,97,1,7,37,80,21,0,1,1,11,4,0,4,0,4,32,6,7,0,0,3,9,8,509052
2009-12-11 22:00:00,75,10,10,21,73,21,6,7,1,3,2,0,2,0,10,32,1,19,0,0,0,8,3,499795
2009-12-11 23:00:00,47,1,7,26,59,6,1,2,1,4,0,0,1,0,6,37,6,12,0,0,0,7,3,447683
2009-12-12 00:00:00,41,2,1,20,40,5,0,2,1,7,0,0,0,0,4,21,3,10,0,0,0,1,3,376453
2009-12-12 01:00:00,21,4,0,8,18,7,0,3,1,2,0,0,0,1,0,9,1,7,0,1,1,2,0,275200
2009-12-12 02:00:00,8,0,1,4,15,3,1,1,0,0,0,0,1,0,1,13,2,3,0,0,0,2,1,209501
2009-12-12 03:00:00,5,2,0,2,7,1,1,0,0,3,1,0,0,1,0,3,1,4,0,0,0,2,1,181500
2009-12-12 04:00:00,0,0,1,1,7,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,166786
2009-12-12 05:00:00,9,0,0,2,10,4,0,0,0,0,1,0,2,0,0,2,1,2,0,0,0,2,0,164588
2009-12-12 06:00:00,5,0,2,5,6,1,0,1,0,1,0,0,1,0,0,1,0,6,0,0,0,1,1,164051
2009-12-12 07:00:00,4,1,0,5,17,0,0,0,0,2,3,1,0,0,0,3,5,1,0,0,2,0,1,190783
2009-12-12 08:00:00,21,0,5,4,12,1,0,0,0,2,2,0,0,1,0,8,1,1,0,0,0,1,2,241476
2009-12-12 09:00:00,36,3,4,9,48,2,0,1,0,4,0,1,1,1,3,8,3,3,0,1,0,2,1,329002
2009-12-12 10:00:00,54,2,8,27,55,7,0,0,0,5,0,1,3,0,0,21,4,10,0,0,0,8,3,452431
2009-12-12 11:00:00,68,9,6,21,59,8,0,5,1,1,4,1,5,1,5,20,11,12,0,1,0,5,1,512451
2009-12-12 12:00:00,79,1,7,27,72,14,0,4,0,4,0,0,2,0,0,33,9,15,0,1,1,6,1,555032
2009-12-12 13:00:00,72,2,10,31,98,16,1,4,1,9,1,1,4,2,10,33,9,19,0,0,7,8,1,586424
2009-12-12 14:00:00,55,2,9,41,75,6,0,5,1,3,0,1,1,1,5,29,4,16,0,2,1,8,2,558800
2009-12-12 15:00:00,49,4,6,24,66,15,0,4,0,3,2,0,1,3,5,26,13,8,0,0,2,5,1,555558
2009-12-12 16:00:00,60,4,9,30,76,12,0,8,0,5,1,2,3,1,1,26,13,11,0,0,0,9,2,558619
2009-12-12 17:00:00,61,2,16,39,71,10,0,2,1,4,2,1,5,2,2,36,8,15,0,1,1,0,3,547614
2009-12-12 18:00:00,85,0,14,40,101,5,0,0,0,7,1,0,1,0,2,21,8,11,0,0,2,5,5,550823
2009-12-12 19:00:00,85,1,7,31,88,20,0,4,1,8,1,0,6,2,1,31,6,10,0,0,0,6,2,576264
2009-12-12 20:00:00,76,1,17,37,77,12,2,5,0,5,0,4,2,2,1,39,13,10,0,0,1,5,4,587733
2009-12-12 21:00:00,66,3,9,32,73,13,0,6,0,18,2,1,8,3,1,37,10,12,0,0,1,10,2,584688
2009-12-12 22:00:00,60,3,13,39,76,6,0,1,0,5,2,0,0,0,0,41,7,17,0,0,0,7,0,579298
2009-12-12 23:00:00,48,0,7,24,31,3,0,6,0,1,0,2,6,7,1,23,6,9,0,2,1,2,2,518397
2009-12-13 00:00:00,25,2,3,11,20,6,0,1,0,4,1,0,3,1,0,25,1,3,0,1,2,2,4,404989
2009-12-13 01:00:00,16,0,2,6,12,4,0,0,0,4,1,0,3,0,0,11,2,0,0,0,0,3,0,293123
2009-12-13 02:00:00,15,2,1,6,1,1,0,0,0,4,1,0,0,0,0,8,0,3,0,1,0,0,0,201574
2009-12-13 03:00:00,3,0,1,9,14,3,4,6,1,3,0,0,2,0,0,3,0,4,0,0,0,1,2,171941
2009-12-13 04:00:00,3,0,0,3,3,1,0,0,1,0,0,0,2,0,1,2,1,0,0,1,1,1,0,153080
2009-12-13 05:00:00,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,5,0,2,0,0,0,0,0,142343
2009-12-13 06:00:00,5,1,1,3,8,3,0,0,0,1,0,0,2,0,0,5,0,5,0,0,0,4,0,135245
2009-12-13 07:00:00,15,0,1,1,13,3,0,1,0,2,2,0,0,0,0,3,2,2,0,0,1,1,1,155488
2009-12-13 08:00:00,24,0,0,8,30,1,0,1,0,3,0,0,2,1,0,1,2,3,0,1,0,2,1,193816
2009-12-13 09:00:00,49,1,5,17,45,0,0,5,0,12,0,0,1,0,1,14,4,4,0,0,0,4,3,296160
2009-12-13 10:00:00,46,5,2,14,67,5,0,3,0,3,6,0,1,0,2,25,11,16,0,0,0,4,1,446121
2009-12-13 11:00:00,85,1,2,16,102,13,0,7,0,6,1,0,5,0,2,22,4,9,0,0,1,6,3,577165
2009-12-13 12:00:00,73,2,4,26,101,11,0,0,1,5,1,0,5,0,3,33,10,17,0,0,0,2,1,645663
2009-12-13 13:00:00,75,1,8,27,63,11,0,2,0,3,0,0,4,0,3,25,9,15,0,0,0,8,3,677187
2009-12-13 14:00:00,73,3,6,25,108,16,0,5,1,6,3,0,3,0,1,30,14,17,0,2,2,6,1,640485
2009-12-13 15:00:00,74,9,5,32,92,4,0,2,0,8,3,0,1,0,5,25,8,13,0,1,1,9,3,614206
2009-12-13 16:00:00,65,0,6,28,93,15,0,1,0,4,1,1,3,2,2,26,10,7,0,1,1,4,5,589654
2009-12-13 17:00:00,72,1,6,30,86,14,0,4,1,11,0,0,2,0,0,29,11,10,0,0,2,8,2,568917
2009-12-13 18:00:00,75,0,2,36,99,6,0,4,0,5,1,0,5,1,2,22,10,21,0,0,0,6,1,659117
2009-12-13 19:00:00,105,2,4,32,90,9,0,5,1,7,1,0,5,0,2,44,9,28,0,0,1,6,7,605401
2009-12-13 20:00:00,68,3,11,38,83,8,0,0,0,5,4,0,1,1,3,36,15,11,0,1,3,5,1,603130
2009-12-13 21:00:00,60,1,6,43,79,5,0,0,0,4,0,0,2,0,4,39,14,11,0,4,0,7,1,575084
2009-12-13 22:00:00,47,4,12,26,75,5,0,1,0,9,1,0,2,0,2,31,12,12,0,0,1,13,4,516393
2009-12-13 23:00:00,37,1,13,25,39,4,0,0,0,3,0,3,5,1,1,41,5,7,0,0,1,6,3,417215
2009-12-14 00:00:00,19,2,4,3,12,5,0,3,0,4,0,1,4,0,1,15,2,9,0,1,1,5,4,310454
2009-12-14 01:00:00,12,0,0,5,12,4,1,0,0,5,0,0,2,0,0,13,2,4,0,0,2,0,0,220859
2009-12-14 02:00:00,4,0,1,4,13,2,0,1,0,2,0,0,2,2,0,0,0,1,0,0,0,2,0,166677
2009-12-14 03:00:00,2,0,0,2,3,3,0,0,0,6,1,0,2,0,0,1,0,1,0,0,0,1,0,137148
2009-12-14 04:00:00,1,0,0,2,4,1,0,2,0,2,0,0,1,0,0,1,10,1,0,0,0,0,0,130525
2009-12-14 05:00:00,6,0,0,6,4,0,0,0,0,4,0,0,1,0,2,9,1,2,0,0,1,3,0,142431
2009-12-14 06:00:00,4,0,1,3,13,1,0,2,0,4,0,1,0,1,0,2,0,3,0,0,0,1,2,168623
2009-12-14 07:00:00,16,2,2,14,27,1,0,0,0,2,0,0,1,0,0,10,4,1,0,0,1,4,0,210863
2009-12-14 08:00:00,58,0,3,11,43,6,0,1,0,4,1,0,2,2,4,9,3,0,0,1,0,8,0,323635
2009-12-14 09:00:00,48,1,8,27,50,1,0,3,0,13,1,0,2,0,0,16,7,7,0,0,2,7,2,393768
2009-12-14 10:00:00,68,3,6,30,71,8,0,1,0,7,1,0,3,0,2,42,4,4,0,0,0,3,2,446200
2009-12-14 11:00:00,51,8,5,28,72,6,0,2,0,5,4,0,2,0,7,23,13,5,0,1,0,3,4,474799
2009-12-14 12:00:00,45,1,9,29,43,8,2,2,0,8,3,0,3,1,0,26,9,11,0,0,1,5,3,483535
2009-12-14 13:00:00,61,2,9,27,65,10,0,3,0,7,0,0,6,2,1,31,13,9,0,3,2,6,1,460224
2009-12-14 14:00:00,101,1,6,11,76,10,0,1,0,4,2,0,5,0,0,28,9,7,0,0,2,5,2,454404
2009-12-14 15:00:00,75,1,3,16,65,16,0,0,0,4,5,0,1,0,1,20,4,22,0,0,1,2,2,460123
2009-12-14 16:00:00,44,1,6,14,222,4,0,0,0,6,0,0,3,0,1,22,10,11,0,0,1,4,4,409068
2009-12-14 17:00:00,49,1,4,23,46,5,0,5,0,6,1,0,1,0,1,16,7,13,0,0,0,5,5,419116
2009-12-14 18:00:00,76,0,7,25,68,10,0,3,0,6,0,1,8,1,2,27,6,12,0,1,4,11,5,429614
2009-12-14 19:00:00,74,1,7,22,109,12,2,3,0,7,2,0,2,2,5,21,8,23,0,0,1,12,4,500727
2009-12-14 20:00:00,61,1,14,19,56,3,0,5,0,7,1,1,3,2,1,28,7,10,0,1,1,6,4,549841
2009-12-14 21:00:00,37,3,8,23,53,11,0,0,1,10,4,0,7,0,0,32,12,8,0,0,1,10,4,550599
2009-12-14 22:00:00,41,2,5,27,45,9,0,0,0,3,0,0,2,1,1,29,7,10,0,0,1,8,7,505071
2009-12-14 23:00:00,43,5,5,19,40,3,0,0,0,7,0,1,2,0,4,16,6,9,0,0,0,5,1,402108
2009-12-15 00:00:00,10,0,2,3,24,1,0,0,0,3,3,1,3,1,0,17,2,4,0,0,0,8,0,307805
2009-12-15 01:00:00,5,4,1,2,11,2,0,0,0,2,1,0,3,0,2,12,2,3,0,0,0,2,2,212195
2009-12-15 02:00:00,7,0,1,6,5,2,0,2,0,0,0,0,0,1,0,6,1,2,0,0,0,3,1,145397
2009-12-15 03:00:00,9,0,0,3,4,0,0,2,0,1,0,0,1,0,1,1,1,1,0,0,1,3,1,150242
2009-12-15 04:00:00,1,1,1,1,7,0,0,1,0,3,2,0,3,0,0,2,2,0,0,1,0,3,0,132865
2009-12-15 05:00:00,4,0,2,1,5,0,0,0,0,2,0,0,1,0,0,4,1,0,0,0,0,0,1,130786
2009-12-15 06:00:00,6,0,0,1,18,0,0,0,0,1,0,0,1,0,1,3,1,1,0,0,1,1,1,140280
2009-12-15 07:00:00,16,0,0,7,24,3,0,1,0,3,0,0,2,2,3,6,1,5,0,0,0,2,0,195629
2009-12-15 08:00:00,28,1,2,5,20,1,0,2,0,3,1,1,1,0,1,10,5,8,0,0,1,3,0,313594
2009-12-15 09:00:00,47,0,6,25,75,3,1,2,1,1,2,1,5,0,3,10,8,5,0,0,0,7,2,387143
2009-12-15 10:00:00,43,2,7,14,49,8,0,1,0,5,2,1,2,1,1,37,3,9,0,1,1,2,4,442452
2009-12-15 11:00:00,39,2,6,26,55,9,0,4,0,6,1,0,10,3,1,17,6,12,0,0,3,3,0,443420
2009-12-15 12:00:00,63,0,0,25,90,7,0,2,1,5,3,0,7,0,0,18,8,5,0,1,1,5,3,449532
2009-12-15 13:00:00,48,1,7,30,67,10,0,1,1,4,3,0,2,0,1,19,4,8,0,1,1,6,4,443713
2009-12-15 14:00:00,42,3,4,19,46,8,0,0,1,8,0,3,3,0,3,15,11,5,0,2,0,5,9,422126
2009-12-15 15:00:00,48,2,9,18,54,10,0,1,1,4,0,0,3,1,2,26,8,10,0,0,0,2,3,429018
2009-12-15 16:00:00,52,1,0,20,43,5,0,2,0,7,0,0,1,0,0,11,3,8,0,0,1,1,2,412139
2009-12-15 17:00:00,53,1,6,20,55,9,1,1,0,6,0,0,4,0,2,15,4,11,0,0,0,7,2,460594
2009-12-15 18:00:00,66,4,6,21,64,16,1,2,0,3,1,0,3,0,3,26,9,16,0,0,2,10,2,471200
2009-12-15 19:00:00,60,0,4,43,85,12,1,2,0,9,1,0,0,0,0,21,12,8,0,2,1,4,1,524531
2009-12-15 20:00:00,62,1,3,41,61,5,0,3,0,8,0,0,3,0,1,27,12,14,0,0,0,16,0,515891
2009-12-15 21:00:00,53,1,5,28,67,12,1,5,0,4,1,1,4,0,2,37,3,17,0,0,0,2,3,490262
2009-12-15 22:00:00,56,1,6,21,43,6,0,3,2,4,1,2,4,0,1,21,7,8,0,2,2,12,1,445974
2009-12-15 23:00:00,40,2,3,11,27,2,0,1,0,3,0,0,1,0,3,24,6,4,0,1,1,2,3,355006
2009-12-16 00:00:00,20,0,4,11,20,6,0,0,0,2,0,0,4,0,0,6,4,10,0,1,0,2,4,244257
2009-12-16 01:00:00,12,2,2,4,10,5,0,0,0,3,0,0,3,0,0,4,0,2,0,0,1,2,1,166349
2009-12-16 02:00:00,4,1,0,3,4,1,0,1,1,0,0,0,1,0,0,2,0,0,0,0,0,3,2,125293
2009-12-16 03:00:00,4,0,1,2,8,4,1,0,2,0,0,0,0,1,0,1,2,1,0,0,0,1,0,113626
2009-12-16 04:00:00,1,1,0,3,2,2,1,0,0,3,0,0,0,0,1,2,0,1,0,2,0,1,1,110898
2009-12-16 05:00:00,5,1,1,4,4,2,0,0,0,1,0,0,1,0,1,4,0,0,0,1,0,3,0,122518
2009-12-16 06:00:00,4,1,2,5,6,2,1,0,0,2,0,0,1,0,1,0,0,0,0,0,0,3,0,166502
2009-12-16 07:00:00,10,1,4,7,22,7,0,0,0,6,7,0,0,0,0,7,3,2,0,0,0,0,1,211132
2009-12-16 08:00:00,28,0,5,14,36,5,1,1,0,4,1,0,4,0,0,9,2,8,0,1,0,3,1,317506
2009-12-16 09:00:00,36,0,6,18,49,1,0,0,0,2,1,1,3,1,1,26,6,4,0,2,0,1,3,372335
2009-12-16 10:00:00,52,4,5,27,62,6,0,8,0,5,9,0,4,4,1,26,10,8,0,0,1,11,0,427150
2009-12-16 11:00:00,54,2,1,29,70,4,1,5,0,5,0,0,1,2,1,42,9,13,0,0,1,8,3,464583
2009-12-16 12:00:00,54,0,13,26,44,11,0,2,0,3,2,0,0,0,3,42,9,4,0,0,0,5,6,487983
2009-12-16 13:00:00,53,3,10,31,47,1,0,2,1,13,3,0,4,1,1,17,7,6,0,0,1,1,6,479469
2009-12-16 14:00:00,42,0,8,24,73,11,0,1,1,6,1,0,2,0,3,22,4,18,0,0,2,2,3,470327
2009-12-16 15:00:00,38,0,7,10,38,2,0,0,0,11,4,2,2,1,0,22,6,16,0,0,2,2,2,450247
2009-12-16 16:00:00,56,0,7,32,52,8,0,3,0,1,0,0,1,1,0,31,10,13,0,0,1,6,2,514592
2009-12-16 17:00:00,56,1,4,26,72,5,0,6,0,2,1,0,1,2,1,20,15,11,0,0,1,10,3,558163
2009-12-16 18:00:00,77,2,5,33,83,5,3,1,2,3,0,0,9,2,0,17,17,5,0,0,0,2,10,591550
2009-12-16 19:00:00,66,1,4,25,97,8,0,5,2,3,1,0,1,2,0,25,13,14,0,0,1,2,2,656102
2009-12-16 20:00:00,61,0,8,40,81,17,0,2,0,7,0,1,5,1,0,34,9,20,0,0,5,9,0,646195
2009-12-16 21:00:00,66,3,10,38,52,16,0,6,0,4,1,1,1,0,4,29,6,15,0,0,1,12,3,635261
2009-12-16 22:00:00,29,1,5,22,63,21,0,4,0,5,2,0,3,3,2,40,11,5,0,0,1,3,4,556213
2009-12-16 23:00:00,19,1,6,25,38,18,0,4,0,4,2,1,8,0,0,40,5,7,0,0,1,8,1,441432
2009-12-17 00:00:00,24,0,3,9,12,2,0,2,1,2,0,0,3,2,1,23,3,4,0,0,1,2,3,315036
2009-12-17 01:00:00,8,1,1,3,6,0,0,0,1,2,0,1,1,0,0,11,0,0,0,0,1,2,2,223711
2009-12-17 02:00:00,0,2,1,6,5,1,0,0,0,0,0,0,1,0,2,1,2,0,0,1,6,2,0,160733
2009-12-17 03:00:00,2,1,1,1,1,0,1,0,0,1,0,0,2,2,0,0,0,0,0,1,0,1,1,120315
2009-12-17 04:00:00,1,0,0,1,0,0,0,2,0,0,0,0,2,0,0,5,0,0,0,0,0,1,1,101863
2009-12-17 05:00:00,4,0,0,1,11,1,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,2,1,106605
2009-12-17 06:00:00,9,0,2,4,13,4,0,0,0,0,0,1,1,0,0,2,3,3,0,0,0,2,3,131659
2009-12-17 07:00:00,8,0,0,10,21,5,1,0,0,1,1,0,1,0,4,8,3,3,0,1,0,1,1,185208
2009-12-17 08:00:00,26,0,9,9,24,4,0,0,0,0,0,1,5,1,1,10,8,0,0,0,0,3,0,283844
2009-12-17 09:00:00,33,2,6,13,36,12,0,0,0,6,0,0,1,0,1,20,6,0,0,0,4,1,1,339663
2009-12-17 10:00:00,43,0,9,19,46,6,0,0,0,5,3,0,1,0,0,22,9,5,0,1,1,6,1,392401
2009-12-17 11:00:00,45,4,1,19,49,4,0,2,1,2,1,0,2,1,1,22,2,2,0,0,0,8,2,427573
2009-12-17 12:00:00,50,2,5,19,38,11,0,0,0,11,2,0,3,0,3,31,6,10,0,0,0,4,4,451340
2009-12-17 13:00:00,42,0,5,18,65,3,1,3,0,4,7,0,4,0,2,31,8,6,0,1,2,1,2,463440
2009-12-17 14:00:00,58,2,10,28,50,8,0,2,0,7,1,1,6,0,2,20,11,7,0,1,0,6,3,466251
2009-12-17 15:00:00,33,1,3,27,42,5,0,0,0,4,1,0,4,0,0,15,9,4,0,0,4,4,2,469511
2009-12-17 16:00:00,55,0,3,16,62,3,0,0,0,3,1,0,2,0,0,22,4,6,0,0,0,5,1,510237
2009-12-17 17:00:00,43,0,3,31,50,7,0,2,0,5,2,0,9,0,1,27,4,8,0,2,0,1,1,546316
2009-12-17 18:00:00,57,1,10,15,65,5,0,3,0,4,0,0,1,0,0,34,6,17,0,1,0,6,2,566911
2009-12-17 19:00:00,85,3,3,25,90,16,0,1,0,5,1,0,7,0,4,31,18,19,0,0,3,6,3,637732
2009-12-17 20:00:00,52,5,15,22,70,16,0,2,0,6,1,1,1,0,5,25,8,26,0,1,0,6,2,583087
2009-12-17 21:00:00,53,2,12,29,64,6,0,3,0,3,6,0,9,0,1,41,11,15,0,0,1,6,2,623493
